link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,from_biway
1959,South Mill Avenue,436789322,1306,1304,1,"LINESTRING (-111.9398829 33.4130694, -111.9398834 33.4126638)",1,45.1,secondary,4,56,2,3200,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
1960,South Mill Avenue,533573774,1306,2421,1,"LINESTRING (-111.9398829 33.4130694, -111.9398917 33.4135032)",1,48.24,secondary,4,56,2,3200,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
1961,South Mill Avenue,436789324,1307,1114,1,"LINESTRING (-111.939981 33.4162084, -111.9399777 33.4161231, -111.9399673 33.4155001, -111.9399183 33.4152719)",1,104.55,secondary,4,60,2,3200,drive,0,0.15,4,1,0.06,35.0,35.0,0.1,,,,,,,
1962,,,1308,32,,"LINESTRING (-111.9176995 33.4146345, -111.91617466422547 33.418997000088396)",1,504.21,,0,90,1,99999,drive,0,0.15,4,1,0.31,55.0,55.0,0.34,,,,,0,connector,1
1963,East Apache Boulevard,436789539,1308,1309,1,"LINESTRING (-111.9176995 33.4146345, -111.9175798 33.4146212, -111.9173605 33.4146095, -111.9171222 33.414605, -111.9168985 33.4146168, -111.9166303 33.4146459, -111.9160141 33.4146817, -111.9159113 33.4146823, -111.9158751 33.4146825, -111.9151426 33.4146832, -111.9150355 33.4146833, -111.9149784 33.4146834, -111.9147511 33.4146836, -111.9145783 33.4146828, -111.9142668 33.4146813, -111.9136957 33.414677)",1,372.15,primary,3,56,2,3600,drive,0,0.15,4,1,0.23,35.0,35.0,0.4,,,,,,,
1964,South Dorsey Lane,532227830,1308,1962,1,"LINESTRING (-111.9176995 33.4146345, -111.917699 33.4146988, -111.917699 33.4147362, -111.9176984 33.414805, -111.9176983 33.4148708)",1,26.28,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
1965,East Apache Boulevard,458485326,1309,1315,1,"LINESTRING (-111.9136957 33.414677, -111.9133779 33.4146776)",1,29.5,primary,3,56,2,3600,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
1966,East Apache Boulevard,458485327,1311,2242,1,"LINESTRING (-111.9133844 33.4148388, -111.9134588 33.4148377, -111.9136396 33.4148369)",1,23.69,primary,3,56,2,3600,drive,0,0.15,4,1,0.01,35.0,35.0,0.03,,,,,,,
1967,East Apache Boulevard,436789541,1312,1308,1,"LINESTRING (-111.9186464 33.4146574, -111.917846 33.414642, -111.9176995 33.4146345)",1,87.93,primary,3,56,2,3600,drive,0,0.15,4,1,0.05,35.0,35.0,0.09,,,,,,,
1968,East Apache Boulevard,436789544,1313,1314,1,"LINESTRING (-111.9212488 33.4147092, -111.9210748 33.4147082, -111.920699 33.4147061, -111.9204498 33.4146974)",1,74.18,primary,3,56,3,5400,drive,0,0.15,4,1,0.05,35.0,35.0,0.08,,,,,,,
1969,,,1314,40,,"LINESTRING (-111.9204498 33.4146974, -111.92207386771332 33.41666503787859)",1,265.41,,0,90,1,99999,drive,0,0.15,4,1,0.16,55.0,55.0,0.18,,,,,0,connector,1
1970,East Apache Boulevard,436789576,1314,1321,1,"LINESTRING (-111.9204498 33.4146974, -111.9201988 33.4146756, -111.9200499 33.414669, -111.9199608 33.4146664, -111.9191579 33.4146605)",1,120.06,primary,3,56,2,3600,drive,0,0.15,4,1,0.07,35.0,35.0,0.13,,,,,,,
1971,South Terrace Road,533371306,1314,2911,1,"LINESTRING (-111.9204498 33.4146974, -111.9204263 33.414762, -111.9203965 33.4148827)",1,21.21,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
1972,East Apache Boulevard,436789551,1315,2892,1,"LINESTRING (-111.9133779 33.4146776, -111.913334 33.4146782, -111.9127952 33.4146755, -111.9125793 33.4146748, -111.912472 33.4146766)",1,84.08,primary,3,56,3,5400,drive,0,0.15,4,1,0.05,35.0,35.0,0.09,,,,,,,
1973,East Apache Boulevard,436789558,1317,2873,1,"LINESTRING (-111.9113845 33.414865, -111.9114081 33.4148644, -111.911611 33.4148681, -111.9117365 33.4148662, -111.9118315 33.4148654, -111.9122448 33.4148666, -111.912338 33.4148643)",1,88.51,primary,3,56,3,5400,drive,0,0.15,4,1,0.06,35.0,35.0,0.09,,,,,,,
1974,East Apache Boulevard,436789580,1320,1220,1,"LINESTRING (-111.9105698 33.4147035, -111.9103833 33.4146985, -111.910074 33.4146845, -111.9098252 33.4146709, -111.9095514 33.4146493, -111.9093186 33.4146284, -111.909114 33.4146219)",1,135.47,primary,3,56,3,5400,drive,0,0.15,4,1,0.08,35.0,35.0,0.15,,,,,,,
1975,East Apache Boulevard,658317844,1321,1312,1,"LINESTRING (-111.9191579 33.4146605, -111.9190965 33.4146601, -111.9188238 33.4146585, -111.9187804 33.4146582, -111.918715 33.4146579, -111.9186464 33.4146574)",1,47.48,primary,3,56,2,3600,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
1976,East Apache Boulevard,436789584,1322,1323,1,"LINESTRING (-111.9190036 33.4148637, -111.9196193 33.414883, -111.9200638 33.4148835, -111.9203059 33.4148826)",1,120.91,primary,3,56,3,5400,drive,0,0.15,4,1,0.08,35.0,35.0,0.13,,,,,,,
1977,East Apache Boulevard,966303159,1323,2911,1,"LINESTRING (-111.9203059 33.4148826, -111.9203683 33.4148827, -111.9203965 33.4148827)",1,8.41,primary,3,56,3,5400,drive,0,0.15,4,1,0.01,35.0,35.0,0.01,,,,,,,
1978,South Rural Road,529875454,1324,1068,1,"LINESTRING (-111.9281792 33.3207717, -111.928182 33.3210135, -111.928185 33.3212063)",1,48.33,secondary,4,72,2,3200,drive,0,0.15,4,1,0.03,45.0,45.0,0.04,,,,,,,
1979,South Rural Road,436790313,1324,1070,1,"LINESTRING (-111.9281792 33.3207717, -111.928173 33.320179)",1,65.91,secondary,4,72,4,6400,drive,0,0.15,4,1,0.04,45.0,45.0,0.05,,,,,,,
1980,East Apache Boulevard,436790483,1325,1326,1,"LINESTRING (-111.9370216 33.4146084, -111.9368432 33.4146033, -111.9366036 33.4145994)",1,38.81,primary,3,80,3,5400,drive,0,0.15,4,1,0.02,50.0,50.0,0.03,,,,,,,
1981,East Apache Boulevard,436790493,1326,2905,1,"LINESTRING (-111.9366036 33.4145994, -111.9364858 33.4146, -111.9361365 33.4146038, -111.9350489 33.4146138, -111.934955 33.4146147)",1,153.02,primary,3,56,2,3600,drive,0,0.15,4,1,0.1,35.0,35.0,0.16,,,,,,,
1982,East Apache Boulevard,436790484,1327,2923,1,"LINESTRING (-111.931443 33.4146608, -111.9307984 33.4146636, -111.930665 33.4146657)",1,72.21,primary,3,56,3,5400,drive,0,0.15,4,1,0.04,35.0,35.0,0.08,,,,,,,
1983,East Apache Boulevard,436790485,1329,2923,1,"LINESTRING (-111.9300149 33.4147941, -111.9305118 33.414788, -111.9306617 33.4147862)",1,60.04,primary,3,56,3,5400,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1984,East Apache Boulevard,436790486,1331,1332,1,"LINESTRING (-111.9335205 33.4146455, -111.9329616 33.4146434, -111.932794 33.4146458)",1,67.43,primary,3,56,2,3600,drive,0,0.15,4,1,0.04,35.0,35.0,0.07,,,,,,,
1985,East Apache Boulevard,436790492,1332,1327,1,"LINESTRING (-111.932794 33.4146458, -111.9327144 33.4146467, -111.931443 33.4146608)",1,125.4,primary,3,56,2,3600,drive,0,0.15,4,1,0.08,35.0,35.0,0.13,,,,,,,
1986,East Apache Boulevard,436790489,1333,1225,1,"LINESTRING (-111.9322177 33.4147716, -111.9327145 33.4147655, -111.932805 33.4147645)",1,54.52,primary,3,56,3,5400,drive,0,0.15,4,1,0.03,35.0,35.0,0.06,,,,,,,
1987,,989284360,1333,1332,1,"LINESTRING (-111.9322177 33.4147716, -111.9322444 33.4147502, -111.9323541 33.4147182, -111.9326208 33.4147143, -111.9326565 33.414711, -111.9327139 33.4146978, -111.9327536 33.4146785, -111.932794 33.4146458)",1,57.33,primary,3,80,3,5400,drive,0,0.15,4,1,0.04,50.0,50.0,0.04,,,,,,,
1988,East Apache Boulevard,436790490,1334,2880,1,"LINESTRING (-111.926748 33.414692, -111.9264832 33.414693, -111.926292 33.4146937)",1,42.32,primary,3,56,3,5400,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
1989,East Apache Boulevard,436790491,1335,2880,1,"LINESTRING (-111.9258589 33.414832, -111.926107 33.4148301, -111.9262852 33.4148286)",1,39.57,primary,3,56,3,5400,drive,0,0.15,4,1,0.02,35.0,35.0,0.04,,,,,,,
1990,East Apache Boulevard,436790494,1338,1339,1,"LINESTRING (-111.929145 33.4146674, -111.9285601 33.4146783, -111.9273992 33.4146867, -111.927372 33.4146858)",1,164.58,primary,3,56,2,3600,drive,0,0.15,4,1,0.1,35.0,35.0,0.18,,,,,,,
1991,East Apache Boulevard,1051002689,1339,2417,1,"LINESTRING (-111.927372 33.4146858, -111.9271067 33.414689)",1,24.63,primary,3,56,2,3600,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
1992,East Apache Boulevard,533371303,1340,2418,1,"LINESTRING (-111.9273946 33.4148143, -111.9285674 33.4148071, -111.9289989 33.4148027)",1,148.91,primary,3,56,2,3600,drive,0,0.15,4,1,0.09,35.0,35.0,0.16,,,,,,,
1993,South Mill Avenue,436790496,1341,1342,1,"LINESTRING (-111.9400226 33.4174248, -111.9400112 33.4170704, -111.9399489 33.4167178)",1,79.05,primary,3,48,3,5400,drive,0,0.15,4,1,0.05,30.0,30.0,0.1,,,,,,,
1994,South Mill Avenue,1070425356,1342,1307,1,"LINESTRING (-111.9399489 33.4167178, -111.9399668 33.4165668, -111.9399656 33.4164371, -111.939981 33.4162084)",1,56.77,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
1995,East Apache Boulevard,531950082,1342,2881,1,"LINESTRING (-111.9399489 33.4167178, -111.939933 33.416676, -111.9398976 33.4165555, -111.939869 33.4164661, -111.9398274 33.4163473, -111.9397721 33.4162377, -111.93966 33.4160471, -111.9396045 33.4159562)",1,90.9,primary,3,80,2,3600,drive,0,0.15,4,1,0.06,50.0,50.0,0.07,,,,,,,
1996,South Mill Avenue,436791111,1343,1344,1,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",1,5.47,primary,3,56,3,5400,drive,0,0.15,4,1,0.0,35.0,35.0,0.01,,,,,,,
1997,South Mill Avenue,436791120,1344,1354,1,"LINESTRING (-111.9398505 33.4187373, -111.9398509 33.4189562, -111.9398514 33.4189884, -111.9398533 33.4190667)",1,36.63,primary,3,56,3,5400,drive,0,0.15,4,1,0.02,35.0,35.0,0.04,,,,,,,
